Date,Model,UseCase,TokenCostUSD,InfraCostUSD,LicenseCostUSD,MonitoringCostUSD,StorageCostUSD,BudgetUSD,TotalCostUSD
2025-04-29,Custom Fine-tuned,Content Generation,28.89,26.67,50.0,10.0,6.67,400.0,122.23
2025-04-29,Custom Fine-tuned,Customer Support Bot,13.28,26.67,50.0,10.0,6.67,500.0,106.62
2025-04-29,Custom Fine-tuned,Data Analysis Tool,5.84,26.67,50.0,10.0,6.67,300.0,99.18
2025-04-29,GPT-4,Code Review Assistant,15.99,40.0,83.33,10.0,6.67,333.33,155.99
2025-04-29,GPT-4,Content Generation,51.66,40.0,83.33,10.0,6.67,400.0,191.66
2025-04-29,GPT-4,Customer Support Bot,27.15,40.0,83.33,10.0,6.67,500.0,167.15
2025-04-29,GPT-4,Data Analysis Tool,10.64,40.0,83.33,10.0,6.67,300.0,150.64
2025-04-29,Gemini-Pro,Code Review Assistant,13.99,30.0,60.0,10.0,6.67,333.33,120.66
2025-04-29,Gemini-Pro,Content Generation,46.34,30.0,60.0,10.0,6.67,400.0,153.01
2025-04-29,Gemini-Pro,Customer Support Bot,15.45,30.0,60.0,10.0,6.67,500.0,122.12
2025-04-29,Gemini-Pro,Data Analysis Tool,6.15,30.0,60.0,10.0,6.67,300.0,112.82
2025-04-30,Claude-3.5,Code Review Assistant,14.8,33.33,66.67,10.0,6.67,333.33,131.47
2025-04-30,Claude-3.5,Content Generation,37.86,33.33,66.67,10.0,6.67,400.0,154.53
2025-04-30,Claude-3.5,Customer Support Bot,23.26,33.33,66.67,10.0,6.67,500.0,139.93
2025-04-30,Claude-3.5,Data Analysis Tool,13.08,33.33,66.67,10.0,6.67,300.0,129.75
2025-04-30,Custom Fine-tuned,Code Review Assistant,7.05,26.67,50.0,10.0,6.67,333.33,100.39
2025-04-30,Custom Fine-tuned,Content Generation,24.95,26.67,50.0,10.0,6.67,400.0,118.29
2025-04-30,Custom Fine-tuned,Customer Support Bot,13.63,26.67,50.0,10.0,6.67,500.0,106.97
2025-04-30,Custom Fine-tuned,Data Analysis Tool,5.15,26.67,50.0,10.0,6.67,300.0,98.49
2025-04-30,GPT-4,Code Review Assistant,19.45,40.0,83.33,10.0,6.67,333.33,159.45
2025-04-30,GPT-4,Content Generation,56.3,40.0,83.33,10.0,6.67,400.0,196.3
2025-04-30,GPT-4,Customer Support Bot,29.44,40.0,83.33,10.0,6.67,500.0,169.44
2025-04-30,GPT-4,Data Analysis Tool,17.25,40.0,83.33,10.0,6.67,300.0,157.25
2025-04-30,Gemini-Pro,Code Review Assistant,9.98,30.0,60.0,10.0,6.67,333.33,116.65
2025-04-30,Gemini-Pro,Content Generation,32.27,30.0,60.0,10.0,6.67,400.0,138.94
2025-04-30,Gemini-Pro,Customer Support Bot,20.25,30.0,60.0,10.0,6.67,500.0,126.92
2025-04-30,Gemini-Pro,Data Analysis Tool,10.48,30.0,60.0,10.0,6.67,300.0,117.15
2025-05-01,Claude-3.5,Code Review Assistant,5.88,33.33,66.67,10.0,6.67,333.33,122.55
2025-05-01,Claude-3.5,Content Generation,43.81,33.33,66.67,10.0,6.67,400.0,160.48
2025-05-01,Claude-3.5,Customer Support Bot,21.44,33.33,66.67,10.0,6.67,500.0,138.11
2025-05-01,Claude-3.5,Data Analysis Tool,10.42,33.33,66.67,10.0,6.67,300.0,127.09
2025-05-01,Custom Fine-tuned,Code Review Assistant,7.91,26.67,50.0,10.0,6.67,333.33,101.25
2025-05-01,Custom Fine-tuned,Content Generation,22.93,26.67,50.0,10.0,6.67,400.0,116.27
2025-05-01,Custom Fine-tuned,Customer Support Bot,15.22,26.67,50.0,10.0,6.67,500.0,108.56
2025-05-01,Custom Fine-tuned,Data Analysis Tool,7.18,26.67,50.0,10.0,6.67,300.0,100.52
2025-05-01,GPT-4,Code Review Assistant,20.11,40.0,83.33,10.0,6.67,333.33,160.11
2025-05-01,GPT-4,Content Generation,46.6,40.0,83.33,10.0,6.67,400.0,186.6
2025-05-01,GPT-4,Customer Support Bot,35.03,40.0,83.33,10.0,6.67,500.0,175.03
2025-05-01,GPT-4,Data Analysis Tool,16.48,40.0,83.33,10.0,6.67,300.0,156.48
2025-05-01,Gemini-Pro,Code Review Assistant,10.67,30.0,60.0,10.0,6.67,333.33,117.34
2025-05-01,Gemini-Pro,Content Generation,31.63,30.0,60.0,10.0,6.67,400.0,138.3
2025-05-01,Gemini-Pro,Customer Support Bot,29.37,30.0,60.0,10.0,6.67,500.0,136.04
2025-05-01,Gemini-Pro,Data Analysis Tool,7.45,30.0,60.0,10.0,6.67,300.0,114.12
2025-05-02,Claude-3.5,Code Review Assistant,11.97,33.33,66.67,10.0,6.67,333.33,128.64
2025-05-02,Claude-3.5,Content Generation,33.79,33.33,66.67,10.0,6.67,400.0,150.46
2025-05-02,Claude-3.5,Customer Support Bot,24.63,33.33,66.67,10.0,6.67,500.0,141.3
2025-05-02,Claude-3.5,Data Analysis Tool,10.55,33.33,66.67,10.0,6.67,300.0,127.22
2025-05-02,Custom Fine-tuned,Code Review Assistant,5.9,26.67,50.0,10.0,6.67,333.33,99.24
2025-05-02,Custom Fine-tuned,Content Generation,18.34,26.67,50.0,10.0,6.67,400.0,111.68
2025-05-02,Custom Fine-tuned,Customer Support Bot,15.41,26.67,50.0,10.0,6.67,500.0,108.75
2025-05-02,Custom Fine-tuned,Data Analysis Tool,6.82,26.67,50.0,10.0,6.67,300.0,100.16
2025-05-02,GPT-4,Code Review Assistant,19.56,40.0,83.33,10.0,6.67,333.33,159.56
2025-05-02,GPT-4,Content Generation,65.76,40.0,83.33,10.0,6.67,400.0,205.76
2025-05-02,GPT-4,Customer Support Bot,30.92,40.0,83.33,10.0,6.67,500.0,170.92
2025-05-02,GPT-4,Data Analysis Tool,12.94,40.0,83.33,10.0,6.67,300.0,152.94
2025-05-02,Gemini-Pro,Code Review Assistant,11.64,30.0,60.0,10.0,6.67,333.33,118.31
2025-05-02,Gemini-Pro,Content Generation,29.34,30.0,60.0,10.0,6.67,400.0,136.01
2025-05-02,Gemini-Pro,Customer Support Bot,16.25,30.0,60.0,10.0,6.67,500.0,122.92
2025-05-02,Gemini-Pro,Data Analysis Tool,4.69,30.0,60.0,10.0,6.67,300.0,111.36
2025-05-03,Claude-3.5,Code Review Assistant,6.76,33.33,66.67,10.0,6.67,333.33,123.43
2025-05-03,Claude-3.5,Content Generation,25.11,33.33,66.67,10.0,6.67,400.0,141.78
2025-05-03,Claude-3.5,Customer Support Bot,21.42,33.33,66.67,10.0,6.67,500.0,138.09
2025-05-03,Claude-3.5,Data Analysis Tool,9.64,33.33,66.67,10.0,6.67,300.0,126.31
2025-05-03,Custom Fine-tuned,Code Review Assistant,9.17,26.67,50.0,10.0,6.67,333.33,102.51
2025-05-03,Custom Fine-tuned,Content Generation,17.39,26.67,50.0,10.0,6.67,400.0,110.73
2025-05-03,Custom Fine-tuned,Customer Support Bot,13.07,26.67,50.0,10.0,6.67,500.0,106.41
2025-05-03,Custom Fine-tuned,Data Analysis Tool,5.94,26.67,50.0,10.0,6.67,300.0,99.28
2025-05-03,GPT-4,Code Review Assistant,13.53,40.0,83.33,10.0,6.67,333.33,153.53
2025-05-03,GPT-4,Content Generation,28.19,40.0,83.33,10.0,6.67,400.0,168.19
2025-05-03,GPT-4,Customer Support Bot,27.32,40.0,83.33,10.0,6.67,500.0,167.32
2025-05-03,GPT-4,Data Analysis Tool,10.88,40.0,83.33,10.0,6.67,300.0,150.88
2025-05-03,Gemini-Pro,Code Review Assistant,10.2,30.0,60.0,10.0,6.67,333.33,116.87
2025-05-03,Gemini-Pro,Content Generation,18.21,30.0,60.0,10.0,6.67,400.0,124.88
2025-05-03,Gemini-Pro,Customer Support Bot,13.95,30.0,60.0,10.0,6.67,500.0,120.62
2025-05-03,Gemini-Pro,Data Analysis Tool,7.44,30.0,60.0,10.0,6.67,300.0,114.11
2025-05-04,Claude-3.5,Code Review Assistant,9.99,33.33,66.67,10.0,6.67,333.33,126.66
2025-05-04,Claude-3.5,Content Generation,27.89,33.33,66.67,10.0,6.67,400.0,144.56
2025-05-04,Claude-3.5,Customer Support Bot,17.24,33.33,66.67,10.0,6.67,500.0,133.91
2025-05-04,Claude-3.5,Data Analysis Tool,10.77,33.33,66.67,10.0,6.67,300.0,127.44
2025-05-04,Custom Fine-tuned,Code Review Assistant,6.14,26.67,50.0,10.0,6.67,333.33,99.48
2025-05-04,Custom Fine-tuned,Content Generation,24.3,26.67,50.0,10.0,6.67,400.0,117.64
2025-05-04,Custom Fine-tuned,Customer Support Bot,9.65,26.67,50.0,10.0,6.67,500.0,102.99
2025-05-04,Custom Fine-tuned,Data Analysis Tool,6.41,26.67,50.0,10.0,6.67,300.0,99.75
2025-05-04,GPT-4,Code Review Assistant,14.79,40.0,83.33,10.0,6.67,333.33,154.79
2025-05-04,GPT-4,Content Generation,27.3,40.0,83.33,10.0,6.67,400.0,167.3
2025-05-04,GPT-4,Customer Support Bot,25.98,40.0,83.33,10.0,6.67,500.0,165.98
2025-05-04,GPT-4,Data Analysis Tool,13.37,40.0,83.33,10.0,6.67,300.0,153.37
2025-05-04,Gemini-Pro,Code Review Assistant,6.63,30.0,60.0,10.0,6.67,333.33,113.3
2025-05-04,Gemini-Pro,Content Generation,22.73,30.0,60.0,10.0,6.67,400.0,129.4
2025-05-04,Gemini-Pro,Customer Support Bot,15.66,30.0,60.0,10.0,6.67,500.0,122.33
2025-05-04,Gemini-Pro,Data Analysis Tool,8.07,30.0,60.0,10.0,6.67,300.0,114.74
2025-05-05,Claude-3.5,Code Review Assistant,13.14,33.33,66.67,10.0,6.67,333.33,129.81
2025-05-05,Claude-3.5,Content Generation,31.01,33.33,66.67,10.0,6.67,400.0,147.68
2025-05-05,Claude-3.5,Customer Support Bot,28.07,33.33,66.67,10.0,6.67,500.0,144.74
2025-05-05,Claude-3.5,Data Analysis Tool,9.38,33.33,66.67,10.0,6.67,300.0,126.05
2025-05-05,Custom Fine-tuned,Code Review Assistant,7.37,26.67,50.0,10.0,6.67,333.33,100.71
2025-05-05,Custom Fine-tuned,Content Generation,28.98,26.67,50.0,10.0,6.67,400.0,122.32
2025-05-05,Custom Fine-tuned,Customer Support Bot,12.58,26.67,50.0,10.0,6.67,500.0,105.92
2025-05-05,Custom Fine-tuned,Data Analysis Tool,6.14,26.67,50.0,10.0,6.67,300.0,99.48
2025-05-05,GPT-4,Code Review Assistant,15.39,40.0,83.33,10.0,6.67,333.33,155.39
2025-05-05,GPT-4,Content Generation,53.05,40.0,83.33,10.0,6.67,400.0,193.05
2025-05-05,GPT-4,Customer Support Bot,28.88,40.0,83.33,10.0,6.67,500.0,168.88
2025-05-05,GPT-4,Data Analysis Tool,11.43,40.0,83.33,10.0,6.67,300.0,151.43
2025-05-05,Gemini-Pro,Code Review Assistant,11.63,30.0,60.0,10.0,6.67,333.33,118.3
2025-05-05,Gemini-Pro,Content Generation,30.43,30.0,60.0,10.0,6.67,400.0,137.1
2025-05-05,Gemini-Pro,Customer Support Bot,19.89,30.0,60.0,10.0,6.67,500.0,126.56
2025-05-05,Gemini-Pro,Data Analysis Tool,7.66,30.0,60.0,10.0,6.67,300.0,114.33
2025-05-06,Claude-3.5,Code Review Assistant,10.1,33.33,66.67,10.0,6.67,333.33,126.77
2025-05-06,Claude-3.5,Content Generation,44.66,33.33,66.67,10.0,6.67,400.0,161.33
2025-05-06,Claude-3.5,Customer Support Bot,24.55,33.33,66.67,10.0,6.67,500.0,141.22
2025-05-06,Claude-3.5,Data Analysis Tool,9.86,33.33,66.67,10.0,6.67,300.0,126.53
2025-05-06,Custom Fine-tuned,Code Review Assistant,8.82,26.67,50.0,10.0,6.67,333.33,102.16
2025-05-06,Custom Fine-tuned,Content Generation,29.22,26.67,50.0,10.0,6.67,400.0,122.56
2025-05-06,Custom Fine-tuned,Customer Support Bot,15.14,26.67,50.0,10.0,6.67,500.0,108.48
2025-05-06,Custom Fine-tuned,Data Analysis Tool,5.77,26.67,50.0,10.0,6.67,300.0,99.11
2025-05-06,GPT-4,Code Review Assistant,20.81,40.0,83.33,10.0,6.67,333.33,160.81
2025-05-06,GPT-4,Content Generation,52.06,40.0,83.33,10.0,6.67,400.0,192.06
2025-05-06,GPT-4,Customer Support Bot,21.27,40.0,83.33,10.0,6.67,500.0,161.27
2025-05-06,GPT-4,Data Analysis Tool,14.96,40.0,83.33,10.0,6.67,300.0,154.96
2025-05-06,Gemini-Pro,Code Review Assistant,9.42,30.0,60.0,10.0,6.67,333.33,116.09
2025-05-06,Gemini-Pro,Content Generation,27.8,30.0,60.0,10.0,6.67,400.0,134.47
2025-05-06,Gemini-Pro,Customer Support Bot,16.87,30.0,60.0,10.0,6.67,500.0,123.54
2025-05-06,Gemini-Pro,Data Analysis Tool,9.86,30.0,60.0,10.0,6.67,300.0,116.53
2025-05-07,Claude-3.5,Code Review Assistant,12.54,33.33,66.67,10.0,6.67,333.33,129.21
2025-05-07,Claude-3.5,Content Generation,34.76,33.33,66.67,10.0,6.67,400.0,151.43
2025-05-07,Claude-3.5,Customer Support Bot,13.64,33.33,66.67,10.0,6.67,500.0,130.31
2025-05-07,Claude-3.5,Data Analysis Tool,9.79,33.33,66.67,10.0,6.67,300.0,126.46
2025-05-07,Custom Fine-tuned,Code Review Assistant,10.26,26.67,50.0,10.0,6.67,333.33,103.6
2025-05-07,Custom Fine-tuned,Content Generation,16.01,26.67,50.0,10.0,6.67,400.0,109.35
2025-05-07,Custom Fine-tuned,Customer Support Bot,13.68,26.67,50.0,10.0,6.67,500.0,107.02
2025-05-07,Custom Fine-tuned,Data Analysis Tool,7.7,26.67,50.0,10.0,6.67,300.0,101.04
2025-05-07,GPT-4,Code Review Assistant,20.92,40.0,83.33,10.0,6.67,333.33,160.92
2025-05-07,GPT-4,Content Generation,70.24,40.0,83.33,10.0,6.67,400.0,210.24
2025-05-07,GPT-4,Customer Support Bot,19.21,40.0,83.33,10.0,6.67,500.0,159.21
2025-05-07,GPT-4,Data Analysis Tool,20.31,40.0,83.33,10.0,6.67,300.0,160.31
2025-05-07,Gemini-Pro,Code Review Assistant,10.43,30.0,60.0,10.0,6.67,333.33,117.1
2025-05-07,Gemini-Pro,Content Generation,24.86,30.0,60.0,10.0,6.67,400.0,131.53
2025-05-07,Gemini-Pro,Customer Support Bot,22.16,30.0,60.0,10.0,6.67,500.0,128.83
2025-05-07,Gemini-Pro,Data Analysis Tool,7.06,30.0,60.0,10.0,6.67,300.0,113.73
2025-05-08,Claude-3.5,Code Review Assistant,11.19,33.33,66.67,10.0,6.67,333.33,127.86
2025-05-08,Claude-3.5,Content Generation,41.85,33.33,66.67,10.0,6.67,400.0,158.52
2025-05-08,Claude-3.5,Customer Support Bot,24.52,33.33,66.67,10.0,6.67,500.0,141.19
2025-05-08,Claude-3.5,Data Analysis Tool,8.37,33.33,66.67,10.0,6.67,300.0,125.04
2025-05-08,Custom Fine-tuned,Code Review Assistant,8.24,26.67,50.0,10.0,6.67,333.33,101.58
2025-05-08,Custom Fine-tuned,Content Generation,26.68,26.67,50.0,10.0,6.67,400.0,120.02
2025-05-08,Custom Fine-tuned,Customer Support Bot,12.55,26.67,50.0,10.0,6.67,500.0,105.89
2025-05-08,Custom Fine-tuned,Data Analysis Tool,5.67,26.67,50.0,10.0,6.67,300.0,99.01
2025-05-08,GPT-4,Code Review Assistant,17.94,40.0,83.33,10.0,6.67,333.33,157.94
2025-05-08,GPT-4,Content Generation,56.58,40.0,83.33,10.0,6.67,400.0,196.58
2025-05-08,GPT-4,Customer Support Bot,37.53,40.0,83.33,10.0,6.67,500.0,177.53
2025-05-08,GPT-4,Data Analysis Tool,14.43,40.0,83.33,10.0,6.67,300.0,154.43
2025-05-08,Gemini-Pro,Code Review Assistant,9.63,30.0,60.0,10.0,6.67,333.33,116.3
2025-05-08,Gemini-Pro,Content Generation,36.0,30.0,60.0,10.0,6.67,400.0,142.67
2025-05-08,Gemini-Pro,Customer Support Bot,16.95,30.0,60.0,10.0,6.67,500.0,123.62
2025-05-08,Gemini-Pro,Data Analysis Tool,6.81,30.0,60.0,10.0,6.67,300.0,113.48
2025-05-09,Claude-3.5,Code Review Assistant,10.34,33.33,66.67,10.0,6.67,333.33,127.01
2025-05-09,Claude-3.5,Content Generation,31.56,33.33,66.67,10.0,6.67,400.0,148.23
2025-05-09,Claude-3.5,Customer Support Bot,23.34,33.33,66.67,10.0,6.67,500.0,140.01
2025-05-09,Claude-3.5,Data Analysis Tool,9.27,33.33,66.67,10.0,6.67,300.0,125.94
2025-05-09,Custom Fine-tuned,Code Review Assistant,6.9,26.67,50.0,10.0,6.67,333.33,100.24
2025-05-09,Custom Fine-tuned,Content Generation,25.14,26.67,50.0,10.0,6.67,400.0,118.48
2025-05-09,Custom Fine-tuned,Customer Support Bot,11.69,26.67,50.0,10.0,6.67,500.0,105.03
2025-05-09,Custom Fine-tuned,Data Analysis Tool,5.64,26.67,50.0,10.0,6.67,300.0,98.98
2025-05-09,GPT-4,Code Review Assistant,21.79,40.0,83.33,10.0,6.67,333.33,161.79
2025-05-09,GPT-4,Content Generation,51.48,40.0,83.33,10.0,6.67,400.0,191.48
2025-05-09,GPT-4,Customer Support Bot,32.8,40.0,83.33,10.0,6.67,500.0,172.8
2025-05-09,GPT-4,Data Analysis Tool,11.39,40.0,83.33,10.0,6.67,300.0,151.39
2025-05-09,Gemini-Pro,Code Review Assistant,9.67,30.0,60.0,10.0,6.67,333.33,116.34
2025-05-09,Gemini-Pro,Content Generation,31.89,30.0,60.0,10.0,6.67,400.0,138.56
2025-05-09,Gemini-Pro,Customer Support Bot,15.69,30.0,60.0,10.0,6.67,500.0,122.36
2025-05-09,Gemini-Pro,Data Analysis Tool,8.23,30.0,60.0,10.0,6.67,300.0,114.9
2025-05-10,Claude-3.5,Code Review Assistant,11.37,33.33,66.67,10.0,6.67,333.33,128.04
2025-05-10,Claude-3.5,Content Generation,36.81,33.33,66.67,10.0,6.67,400.0,153.48
2025-05-10,Claude-3.5,Customer Support Bot,15.37,33.33,66.67,10.0,6.67,500.0,132.04
2025-05-10,Claude-3.5,Data Analysis Tool,6.6,33.33,66.67,10.0,6.67,300.0,123.27
2025-05-10,Custom Fine-tuned,Code Review Assistant,7.64,26.67,50.0,10.0,6.67,333.33,100.98
2025-05-10,Custom Fine-tuned,Content Generation,18.29,26.67,50.0,10.0,6.67,400.0,111.63
2025-05-10,Custom Fine-tuned,Customer Support Bot,9.01,26.67,50.0,10.0,6.67,500.0,102.35
2025-05-10,Custom Fine-tuned,Data Analysis Tool,5.74,26.67,50.0,10.0,6.67,300.0,99.08
2025-05-10,GPT-4,Code Review Assistant,16.82,40.0,83.33,10.0,6.67,333.33,156.82
2025-05-10,GPT-4,Content Generation,48.24,40.0,83.33,10.0,6.67,400.0,188.24
2025-05-10,GPT-4,Customer Support Bot,27.64,40.0,83.33,10.0,6.67,500.0,167.64
2025-05-10,GPT-4,Data Analysis Tool,11.69,40.0,83.33,10.0,6.67,300.0,151.69
2025-05-10,Gemini-Pro,Code Review Assistant,9.27,30.0,60.0,10.0,6.67,333.33,115.94
2025-05-10,Gemini-Pro,Content Generation,26.07,30.0,60.0,10.0,6.67,400.0,132.74
2025-05-10,Gemini-Pro,Customer Support Bot,14.24,30.0,60.0,10.0,6.67,500.0,120.91
2025-05-10,Gemini-Pro,Data Analysis Tool,7.66,30.0,60.0,10.0,6.67,300.0,114.33
2025-05-11,Claude-3.5,Code Review Assistant,9.51,33.33,66.67,10.0,6.67,333.33,126.18
2025-05-11,Claude-3.5,Content Generation,39.69,33.33,66.67,10.0,6.67,400.0,156.36
2025-05-11,Claude-3.5,Customer Support Bot,13.7,33.33,66.67,10.0,6.67,500.0,130.37
2025-05-11,Claude-3.5,Data Analysis Tool,7.3,33.33,66.67,10.0,6.67,300.0,123.97
2025-05-11,Custom Fine-tuned,Code Review Assistant,7.15,26.67,50.0,10.0,6.67,333.33,100.49
2025-05-11,Custom Fine-tuned,Content Generation,18.74,26.67,50.0,10.0,6.67,400.0,112.08
2025-05-11,Custom Fine-tuned,Customer Support Bot,8.71,26.67,50.0,10.0,6.67,500.0,102.05
2025-05-11,Custom Fine-tuned,Data Analysis Tool,4.62,26.67,50.0,10.0,6.67,300.0,97.96
2025-05-11,GPT-4,Code Review Assistant,14.83,40.0,83.33,10.0,6.67,333.33,154.83
2025-05-11,GPT-4,Content Generation,39.95,40.0,83.33,10.0,6.67,400.0,179.95
2025-05-11,GPT-4,Customer Support Bot,27.12,40.0,83.33,10.0,6.67,500.0,167.12
2025-05-11,GPT-4,Data Analysis Tool,14.09,40.0,83.33,10.0,6.67,300.0,154.09
2025-05-11,Gemini-Pro,Code Review Assistant,7.52,30.0,60.0,10.0,6.67,333.33,114.19
2025-05-11,Gemini-Pro,Content Generation,27.08,30.0,60.0,10.0,6.67,400.0,133.75
2025-05-11,Gemini-Pro,Customer Support Bot,15.81,30.0,60.0,10.0,6.67,500.0,122.48
2025-05-11,Gemini-Pro,Data Analysis Tool,6.58,30.0,60.0,10.0,6.67,300.0,113.25
2025-05-12,Claude-3.5,Code Review Assistant,10.67,33.33,66.67,10.0,6.67,333.33,127.34
2025-05-12,Claude-3.5,Content Generation,45.95,33.33,66.67,10.0,6.67,400.0,162.62
2025-05-12,Claude-3.5,Customer Support Bot,18.52,33.33,66.67,10.0,6.67,500.0,135.19
2025-05-12,Claude-3.5,Data Analysis Tool,8.28,33.33,66.67,10.0,6.67,300.0,124.95
2025-05-12,Custom Fine-tuned,Code Review Assistant,9.9,26.67,50.0,10.0,6.67,333.33,103.24
2025-05-12,Custom Fine-tuned,Content Generation,23.17,26.67,50.0,10.0,6.67,400.0,116.51
2025-05-12,Custom Fine-tuned,Customer Support Bot,14.69,26.67,50.0,10.0,6.67,500.0,108.03
2025-05-12,Custom Fine-tuned,Data Analysis Tool,7.54,26.67,50.0,10.0,6.67,300.0,100.88
2025-05-12,GPT-4,Code Review Assistant,20.73,40.0,83.33,10.0,6.67,333.33,160.73
2025-05-12,GPT-4,Content Generation,43.24,40.0,83.33,10.0,6.67,400.0,183.24
2025-05-12,GPT-4,Customer Support Bot,29.86,40.0,83.33,10.0,6.67,500.0,169.86
2025-05-12,GPT-4,Data Analysis Tool,16.18,40.0,83.33,10.0,6.67,300.0,156.18
2025-05-12,Gemini-Pro,Code Review Assistant,9.09,30.0,60.0,10.0,6.67,333.33,115.76
2025-05-12,Gemini-Pro,Content Generation,28.41,30.0,60.0,10.0,6.67,400.0,135.08
2025-05-12,Gemini-Pro,Customer Support Bot,16.98,30.0,60.0,10.0,6.67,500.0,123.65
2025-05-12,Gemini-Pro,Data Analysis Tool,10.7,30.0,60.0,10.0,6.67,300.0,117.37
2025-05-13,Claude-3.5,Code Review Assistant,11.79,33.33,66.67,10.0,6.67,333.33,128.46
2025-05-13,Claude-3.5,Content Generation,29.82,33.33,66.67,10.0,6.67,400.0,146.49
2025-05-13,Claude-3.5,Customer Support Bot,16.2,33.33,66.67,10.0,6.67,500.0,132.87
2025-05-13,Claude-3.5,Data Analysis Tool,7.82,33.33,66.67,10.0,6.67,300.0,124.49
2025-05-13,Custom Fine-tuned,Code Review Assistant,9.8,26.67,50.0,10.0,6.67,333.33,103.14
2025-05-13,Custom Fine-tuned,Content Generation,23.3,26.67,50.0,10.0,6.67,400.0,116.64
2025-05-13,Custom Fine-tuned,Customer Support Bot,9.61,26.67,50.0,10.0,6.67,500.0,102.95
2025-05-13,Custom Fine-tuned,Data Analysis Tool,8.31,26.67,50.0,10.0,6.67,300.0,101.65
2025-05-13,GPT-4,Code Review Assistant,21.24,40.0,83.33,10.0,6.67,333.33,161.24
2025-05-13,GPT-4,Content Generation,32.52,40.0,83.33,10.0,6.67,400.0,172.52
2025-05-13,GPT-4,Customer Support Bot,31.48,40.0,83.33,10.0,6.67,500.0,171.48
2025-05-13,GPT-4,Data Analysis Tool,12.63,40.0,83.33,10.0,6.67,300.0,152.63
2025-05-13,Gemini-Pro,Code Review Assistant,9.38,30.0,60.0,10.0,6.67,333.33,116.05
2025-05-13,Gemini-Pro,Content Generation,36.99,30.0,60.0,10.0,6.67,400.0,143.66
2025-05-13,Gemini-Pro,Customer Support Bot,17.43,30.0,60.0,10.0,6.67,500.0,124.1
2025-05-13,Gemini-Pro,Data Analysis Tool,9.98,30.0,60.0,10.0,6.67,300.0,116.65
2025-05-14,Claude-3.5,Code Review Assistant,15.93,33.33,66.67,10.0,6.67,333.33,132.6
2025-05-14,Claude-3.5,Content Generation,40.59,33.33,66.67,10.0,6.67,400.0,157.26
2025-05-14,Claude-3.5,Customer Support Bot,24.81,33.33,66.67,10.0,6.67,500.0,141.48
2025-05-14,Claude-3.5,Data Analysis Tool,11.3,33.33,66.67,10.0,6.67,300.0,127.97
2025-05-14,Custom Fine-tuned,Code Review Assistant,8.67,26.67,50.0,10.0,6.67,333.33,102.01
2025-05-14,Custom Fine-tuned,Content Generation,17.48,26.67,50.0,10.0,6.67,400.0,110.82
2025-05-14,Custom Fine-tuned,Customer Support Bot,15.33,26.67,50.0,10.0,6.67,500.0,108.67
2025-05-14,Custom Fine-tuned,Data Analysis Tool,7.87,26.67,50.0,10.0,6.67,300.0,101.21
2025-05-14,GPT-4,Code Review Assistant,17.51,40.0,83.33,10.0,6.67,333.33,157.51
2025-05-14,GPT-4,Content Generation,44.18,40.0,83.33,10.0,6.67,400.0,184.18
2025-05-14,GPT-4,Customer Support Bot,16.57,40.0,83.33,10.0,6.67,500.0,156.57
2025-05-14,GPT-4,Data Analysis Tool,17.45,40.0,83.33,10.0,6.67,300.0,157.45
2025-05-14,Gemini-Pro,Code Review Assistant,9.79,30.0,60.0,10.0,6.67,333.33,116.46
2025-05-14,Gemini-Pro,Content Generation,38.39,30.0,60.0,10.0,6.67,400.0,145.06
2025-05-14,Gemini-Pro,Customer Support Bot,13.79,30.0,60.0,10.0,6.67,500.0,120.46
2025-05-14,Gemini-Pro,Data Analysis Tool,8.65,30.0,60.0,10.0,6.67,300.0,115.32
2025-05-15,Claude-3.5,Code Review Assistant,14.17,33.33,66.67,10.0,6.67,333.33,130.84
2025-05-15,Claude-3.5,Content Generation,31.59,33.33,66.67,10.0,6.67,400.0,148.26
2025-05-15,Claude-3.5,Customer Support Bot,18.8,33.33,66.67,10.0,6.67,500.0,135.47
2025-05-15,Claude-3.5,Data Analysis Tool,12.06,33.33,66.67,10.0,6.67,300.0,128.73
2025-05-15,Custom Fine-tuned,Code Review Assistant,7.22,26.67,50.0,10.0,6.67,333.33,100.56
2025-05-15,Custom Fine-tuned,Content Generation,30.97,26.67,50.0,10.0,6.67,400.0,124.31
2025-05-15,Custom Fine-tuned,Customer Support Bot,16.41,26.67,50.0,10.0,6.67,500.0,109.75
2025-05-15,Custom Fine-tuned,Data Analysis Tool,6.58,26.67,50.0,10.0,6.67,300.0,99.92
2025-05-15,GPT-4,Code Review Assistant,21.38,40.0,83.33,10.0,6.67,333.33,161.38
2025-05-15,GPT-4,Content Generation,48.67,40.0,83.33,10.0,6.67,400.0,188.67
2025-05-15,GPT-4,Customer Support Bot,25.48,40.0,83.33,10.0,6.67,500.0,165.48
2025-05-15,GPT-4,Data Analysis Tool,13.37,40.0,83.33,10.0,6.67,300.0,153.37
2025-05-15,Gemini-Pro,Code Review Assistant,10.28,30.0,60.0,10.0,6.67,333.33,116.95
2025-05-15,Gemini-Pro,Content Generation,28.63,30.0,60.0,10.0,6.67,400.0,135.3
2025-05-15,Gemini-Pro,Customer Support Bot,16.83,30.0,60.0,10.0,6.67,500.0,123.5
2025-05-15,Gemini-Pro,Data Analysis Tool,9.1,30.0,60.0,10.0,6.67,300.0,115.77
