Date,Model,UseCase,Requests,PromptTokens,CompletionTokens,Accuracy,F1Score,HallucinationRate,LatencyP95ms,Failures
2025-04-18,Custom Fine-tuned,Content Generation,1281,883890,906948,0.9064,0.9085,0.0381,1245,5
2025-04-18,Custom Fine-tuned,Code Review Assistant,1171,373549,326709,0.9067,0.8836,0.0319,1315,5
2025-04-18,Custom Fine-tuned,Data Analysis Tool,725,221850,330600,0.9197,0.8923,0.0294,1274,3
2025-04-19,GPT-4,Customer Support Bot,2972,621148,543876,0.9208,0.9003,0.0341,1772,9
2025-04-19,GPT-4,Content Generation,1560,960960,1477320,0.9302,0.9032,0.0264,1707,5
2025-04-19,GPT-4,Code Review Assistant,1177,448437,391941,0.9347,0.9079,0.0318,1865,3
2025-04-19,GPT-4,Data Analysis Tool,699,173352,292182,0.9141,0.8829,0.0286,1583,4
2025-04-19,Claude-3.5,Customer Support Bot,2294,656084,383098,0.9086,0.8764,0.0345,1504,10
2025-04-19,Claude-3.5,Content Generation,1283,839082,1252208,0.9072,0.8882,0.0465,1420,8
2025-04-19,Claude-3.5,Code Review Assistant,1097,437703,353234,0.9131,0.8869,0.0323,1288,4
2025-04-19,Claude-3.5,Data Analysis Tool,834,254370,473712,0.8864,0.8656,0.0331,1456,4
2025-04-19,Gemini-Pro,Customer Support Bot,2886,672438,591630,0.8795,0.8612,0.0358,1382,13
2025-04-19,Gemini-Pro,Content Generation,1392,843552,1016160,0.8927,0.8831,0.0343,1291,12
2025-04-19,Gemini-Pro,Code Review Assistant,800,355200,163200,0.8776,0.8726,0.0512,1168,1
2025-04-19,Gemini-Pro,Data Analysis Tool,756,264600,304668,0.8868,0.8898,0.0472,1668,3
2025-04-19,Custom Fine-tuned,Customer Support Bot,2340,545220,442260,0.9081,0.8771,0.0304,1391,11
2025-04-19,Custom Fine-tuned,Content Generation,1358,821590,1283310,0.9107,0.892,0.0351,984,5
2025-04-19,Custom Fine-tuned,Code Review Assistant,912,434112,317376,0.8958,0.8758,0.0293,1313,1
2025-04-19,Custom Fine-tuned,Data Analysis Tool,551,148770,202768,0.9181,0.9124,0.0252,1007,3
2025-04-20,GPT-4,Customer Support Bot,3098,678462,573130,0.925,0.902,0.0321,2000,15
2025-04-20,GPT-4,Content Generation,1475,908600,1283250,0.919,0.9058,0.0206,1849,8
2025-04-20,GPT-4,Code Review Assistant,896,437248,344064,0.9177,0.8963,0.024,1676,6
2025-04-20,GPT-4,Data Analysis Tool,728,234416,273728,0.935,0.9412,0.0361,1730,2
2025-04-20,Claude-3.5,Customer Support Bot,2427,482973,497535,0.8967,0.8715,0.0283,1457,13
2025-04-20,Claude-3.5,Content Generation,1187,697956,686086,0.909,0.8936,0.0387,1365,4
2025-04-20,Claude-3.5,Code Review Assistant,756,317520,249480,0.9097,0.8997,0.0293,1407,2
2025-04-20,Claude-3.5,Data Analysis Tool,646,222224,250002,0.9012,0.8753,0.0331,1309,3
2025-04-20,Gemini-Pro,Customer Support Bot,2373,664440,393918,0.8752,0.8583,0.0432,1300,11
2025-04-20,Gemini-Pro,Content Generation,1406,541310,712842,0.8862,0.8632,0.0455,1263,6
2025-04-20,Gemini-Pro,Code Review Assistant,989,274942,283843,0.8767,0.8707,0.044,1774,4
2025-04-20,Gemini-Pro,Data Analysis Tool,722,259198,331398,0.8709,0.8471,0.0454,1499,2
2025-04-20,Custom Fine-tuned,Customer Support Bot,2804,824376,552388,0.9064,0.9001,0.031,1018,15
2025-04-20,Custom Fine-tuned,Content Generation,1451,835776,1453902,0.9149,0.8861,0.0186,1413,10
2025-04-20,Custom Fine-tuned,Code Review Assistant,807,307467,290520,0.903,0.8796,0.0334,1221,0
2025-04-20,Custom Fine-tuned,Data Analysis Tool,632,187072,262912,0.9181,0.8985,0.0302,1242,2
2025-04-21,GPT-4,Customer Support Bot,3536,774384,788528,0.9246,0.8964,0.0372,1988,14
2025-04-21,GPT-4,Content Generation,1642,1087004,1177314,0.9098,0.8915,0.0312,1398,3
2025-04-21,GPT-4,Code Review Assistant,1219,459563,291341,0.9118,0.8803,0.0317,1887,6
2025-04-21,GPT-4,Data Analysis Tool,943,250838,399832,0.906,0.872,0.0293,1966,5
2025-04-21,Claude-3.5,Customer Support Bot,3251,975300,624192,0.9147,0.8967,0.0346,1606,23
2025-04-21,Claude-3.5,Content Generation,1761,1259115,1370058,0.8868,0.8552,0.046,1429,9
2025-04-21,Claude-3.5,Code Review Assistant,1079,365781,395993,0.8821,0.8775,0.0339,1536,4
2025-04-21,Claude-3.5,Data Analysis Tool,999,303696,577422,0.8974,0.8892,0.0307,1540,4
2025-04-21,Gemini-Pro,Customer Support Bot,3643,823318,459018,0.8933,0.8559,0.0376,1308,8
2025-04-21,Gemini-Pro,Content Generation,1422,860310,1345212,0.8842,0.8623,0.04,1144,5
2025-04-21,Gemini-Pro,Code Review Assistant,1003,413236,398191,0.8896,0.8696,0.0341,1729,6
2025-04-21,Gemini-Pro,Data Analysis Tool,905,367430,289600,0.8777,0.8581,0.0286,1428,5
2025-04-21,Custom Fine-tuned,Customer Support Bot,2803,484919,599842,0.9246,0.9,0.0216,1266,7
2025-04-21,Custom Fine-tuned,Content Generation,1482,786942,1004796,0.9061,0.8865,0.0268,1003,6
2025-04-21,Custom Fine-tuned,Code Review Assistant,915,463905,265350,0.9033,0.8927,0.02,1469,5
2025-04-21,Custom Fine-tuned,Data Analysis Tool,856,264504,404888,0.9066,0.8684,0.0211,1250,3
2025-04-22,GPT-4,Customer Support Bot,3081,945867,600795,0.923,0.9301,0.0337,1705,19
2025-04-22,GPT-4,Content Generation,1684,868944,1008716,0.9179,0.9045,0.0316,1905,9
2025-04-22,GPT-4,Code Review Assistant,1254,510378,520410,0.9278,0.9133,0.0296,1665,5
2025-04-22,GPT-4,Data Analysis Tool,878,273936,451292,0.9195,0.9087,0.0297,1821,3
2025-04-22,Claude-3.5,Customer Support Bot,2764,616372,602552,0.893,0.8838,0.034,1569,15
2025-04-22,Claude-3.5,Content Generation,1896,1329096,1173624,0.8918,0.8858,0.0411,1477,3
2025-04-22,Claude-3.5,Code Review Assistant,1120,369600,359520,0.9003,0.866,0.0423,1456,7
2025-04-22,Claude-3.5,Data Analysis Tool,985,307320,268905,0.9046,0.876,0.0401,1487,7
2025-04-22,Gemini-Pro,Customer Support Bot,3356,973240,714828,0.8551,0.8373,0.0384,1579,12
2025-04-22,Gemini-Pro,Content Generation,1462,1111120,1562878,0.8712,0.8461,0.0413,1297,8
2025-04-22,Gemini-Pro,Code Review Assistant,1177,493163,653235,0.8697,0.8646,0.0321,1341,3
2025-04-22,Gemini-Pro,Data Analysis Tool,734,189372,267176,0.8852,0.8728,0.0378,1373,4
2025-04-22,Custom Fine-tuned,Customer Support Bot,2920,767960,356240,0.8862,0.8646,0.027,1273,23
2025-04-22,Custom Fine-tuned,Content Generation,1669,971358,1413643,0.9267,0.9039,0.0138,1262,13
2025-04-22,Custom Fine-tuned,Code Review Assistant,1198,433676,415706,0.9103,0.8821,0.0137,1024,4
2025-04-22,Custom Fine-tuned,Data Analysis Tool,838,263132,439112,0.9084,0.891,0.0308,1201,4
2025-04-23,GPT-4,Customer Support Bot,3770,882180,901030,0.9087,0.8932,0.0243,1903,18
2025-04-23,GPT-4,Content Generation,1976,1076920,1515592,0.934,0.9017,0.037,2035,9
2025-04-23,GPT-4,Code Review Assistant,1095,377775,202575,0.9367,0.9098,0.0249,1781,3
2025-04-23,GPT-4,Data Analysis Tool,873,210393,426897,0.9057,0.8839,0.0257,1483,2
2025-04-23,Claude-3.5,Customer Support Bot,2694,522636,536106,0.8946,0.869,0.0451,1775,9
2025-04-23,Claude-3.5,Content Generation,1853,1011738,1037680,0.8999,0.8874,0.0341,1434,10
2025-04-23,Claude-3.5,Code Review Assistant,1017,412902,383409,0.8882,0.8708,0.0399,1234,4
2025-04-23,Claude-3.5,Data Analysis Tool,807,221118,498726,0.8915,0.8667,0.0474,1565,4
2025-04-23,Gemini-Pro,Customer Support Bot,3979,843548,616745,0.8725,0.8355,0.0407,1141,20
2025-04-23,Gemini-Pro,Content Generation,1658,950034,1162258,0.889,0.8664,0.0361,1676,13
2025-04-23,Gemini-Pro,Code Review Assistant,1087,501107,463062,0.8719,0.8453,0.0379,1201,6
2025-04-23,Gemini-Pro,Data Analysis Tool,706,196974,231568,0.871,0.8673,0.0433,1289,3
2025-04-23,Custom Fine-tuned,Customer Support Bot,3055,757640,519350,0.9081,0.8701,0.0257,1077,8
2025-04-23,Custom Fine-tuned,Content Generation,1445,853995,1388645,0.9453,0.9307,0.0179,1267,5
2025-04-23,Custom Fine-tuned,Code Review Assistant,954,316728,331038,0.8953,0.8799,0.0298,1208,5
2025-04-23,Custom Fine-tuned,Data Analysis Tool,743,231816,256335,0.9064,0.873,0.0206,1066,1
2025-04-24,GPT-4,Customer Support Bot,3286,962798,795212,0.9071,0.8875,0.0244,2184,25
2025-04-24,GPT-4,Content Generation,1861,1010523,1617209,0.9128,0.9041,0.0196,1601,9
2025-04-24,GPT-4,Code Review Assistant,1201,402335,354295,0.9285,0.9037,0.0307,1798,7
2025-04-24,GPT-4,Data Analysis Tool,1038,289602,426618,0.907,0.8774,0.0277,1944,7
2025-04-24,Claude-3.5,Customer Support Bot,2751,797790,346626,0.909,0.8773,0.033,1605,8
2025-04-24,Claude-3.5,Content Generation,1471,792869,941440,0.8825,0.8615,0.0358,1770,13
2025-04-24,Claude-3.5,Code Review Assistant,1277,527401,490368,0.8966,0.8774,0.036,1580,5
2025-04-24,Claude-3.5,Data Analysis Tool,857,288809,303378,0.8995,0.8792,0.0446,1674,6
2025-04-24,Gemini-Pro,Customer Support Bot,3278,940786,858836,0.8605,0.8472,0.0342,1596,15
2025-04-24,Gemini-Pro,Content Generation,1428,785400,821100,0.9009,0.8713,0.0399,1391,8
2025-04-24,Gemini-Pro,Code Review Assistant,1192,553088,363560,0.877,0.853,0.0443,1320,5
2025-04-24,Gemini-Pro,Data Analysis Tool,880,193600,452320,0.8777,0.8441,0.044,1516,6
2025-04-24,Custom Fine-tuned,Customer Support Bot,3403,1034512,718033,0.9103,0.8863,0.0292,1309,15
2025-04-24,Custom Fine-tuned,Content Generation,1537,803851,1546222,0.9106,0.8902,0.035,956,6
2025-04-24,Custom Fine-tuned,Code Review Assistant,1145,484335,424795,0.8987,0.884,0.0192,1248,3
2025-04-24,Custom Fine-tuned,Data Analysis Tool,810,206550,481140,0.9222,0.9101,0.0167,1060,1
2025-04-25,GPT-4,Customer Support Bot,3799,888966,828182,0.9048,0.8857,0.0339,1716,19
2025-04-25,GPT-4,Content Generation,1584,785664,1511136,0.924,0.9213,0.0348,1848,8
2025-04-25,GPT-4,Code Review Assistant,1177,468446,572022,0.9269,0.9057,0.0371,1889,4
2025-04-25,GPT-4,Data Analysis Tool,928,238496,385120,0.9179,0.9073,0.0377,1487,6
2025-04-25,Claude-3.5,Customer Support Bot,2892,850248,662268,0.9125,0.8941,0.0388,1808,16
2025-04-25,Claude-3.5,Content Generation,1783,1267713,1203525,0.8935,0.8923,0.0336,1184,9
2025-04-25,Claude-3.5,Code Review Assistant,1155,520905,364980,0.9168,0.9139,0.0274,1678,6
2025-04-25,Claude-3.5,Data Analysis Tool,1095,325215,406245,0.8859,0.8689,0.0342,1480,5
2025-04-25,Gemini-Pro,Customer Support Bot,3377,793595,411994,0.8785,0.8569,0.0286,1453,11
2025-04-25,Gemini-Pro,Content Generation,1848,949872,1790712,0.8757,0.8488,0.0493,1345,6
2025-04-25,Gemini-Pro,Code Review Assistant,1041,363309,328956,0.8796,0.8533,0.0471,1109,5
2025-04-25,Gemini-Pro,Data Analysis Tool,832,297856,368576,0.8782,0.853,0.0434,1414,3
2025-04-25,Custom Fine-tuned,Customer Support Bot,2804,636508,499112,0.9235,0.9203,0.0084,1259,14
2025-04-25,Custom Fine-tuned,Content Generation,1590,1020780,1421460,0.8835,0.8561,0.0322,1089,9
2025-04-25,Custom Fine-tuned,Code Review Assistant,938,411782,302974,0.8893,0.8733,0.0311,1083,3
2025-04-25,Custom Fine-tuned,Data Analysis Tool,792,235224,395208,0.8966,0.8777,0.0214,1182,6
2025-04-26,GPT-4,Customer Support Bot,3325,834575,598500,0.9175,0.8939,0.0288,1890,23
2025-04-26,GPT-4,Content Generation,1725,884925,1264425,0.9128,0.9021,0.0313,1746,10
2025-04-26,GPT-4,Code Review Assistant,1032,455112,211560,0.9412,0.9209,0.0278,1496,5
2025-04-26,GPT-4,Data Analysis Tool,765,263160,395505,0.923,0.9178,0.0318,1784,5
2025-04-26,Claude-3.5,Customer Support Bot,2889,728028,670248,0.8916,0.8567,0.0265,1523,15
2025-04-26,Claude-3.5,Content Generation,1279,899137,1506662,0.8962,0.8706,0.0286,1438,6
2025-04-26,Claude-3.5,Code Review Assistant,919,453067,249049,0.8826,0.8314,0.0409,1158,4
2025-04-26,Claude-3.5,Data Analysis Tool,731,182019,324564,0.8995,0.8626,0.0358,1599,2
2025-04-26,Gemini-Pro,Customer Support Bot,2765,765905,481110,0.8929,0.8828,0.0389,1441,9
2025-04-26,Gemini-Pro,Content Generation,1484,831040,983892,0.8736,0.8534,0.044,1305,7
2025-04-26,Gemini-Pro,Code Review Assistant,748,232628,279004,0.8726,0.8344,0.0458,1545,4
2025-04-26,Gemini-Pro,Data Analysis Tool,688,226352,273136,0.9045,0.8709,0.0498,1401,3
2025-04-26,Custom Fine-tuned,Customer Support Bot,2512,565200,587808,0.9108,0.8884,0.0257,1074,6
2025-04-26,Custom Fine-tuned,Content Generation,1430,827970,1471470,0.903,0.8753,0.0197,1189,6
2025-04-26,Custom Fine-tuned,Code Review Assistant,806,388492,392522,0.9096,0.8791,0.0311,1041,5
2025-04-26,Custom Fine-tuned,Data Analysis Tool,712,212888,131008,0.9036,0.8878,0.0218,1053,3
2025-04-27,GPT-4,Customer Support Bot,2752,577920,470592,0.9312,0.9078,0.0261,1722,11
2025-04-27,GPT-4,Content Generation,1613,524225,1553319,0.9344,0.9219,0.0241,1654,6
2025-04-27,GPT-4,Code Review Assistant,1051,297433,284821,0.9354,0.9335,0.0247,1986,5
2025-04-27,GPT-4,Data Analysis Tool,820,241080,335380,0.9224,0.8984,0.0319,1906,5
2025-04-27,Claude-3.5,Customer Support Bot,2457,570024,778869,0.9072,0.8842,0.0467,1709,13
2025-04-27,Claude-3.5,Content Generation,1460,646780,1170920,0.9121,0.9012,0.0318,1561,9
2025-04-27,Claude-3.5,Code Review Assistant,932,315016,272144,0.8871,0.8659,0.0308,1712,3
2025-04-27,Claude-3.5,Data Analysis Tool,695,245335,394760,0.9086,0.8692,0.0364,1465,2
2025-04-27,Gemini-Pro,Customer Support Bot,2494,683356,603548,0.8744,0.8591,0.0457,1514,18
2025-04-27,Gemini-Pro,Content Generation,1209,669786,1007097,0.8806,0.8409,0.0384,1113,6
2025-04-27,Gemini-Pro,Code Review Assistant,968,422048,377520,0.884,0.8719,0.045,1459,4
2025-04-27,Gemini-Pro,Data Analysis Tool,676,212264,284596,0.8831,0.8624,0.0425,1524,4
2025-04-27,Custom Fine-tuned,Customer Support Bot,2216,525192,445416,0.8916,0.858,0.0321,1221,12
2025-04-27,Custom Fine-tuned,Content Generation,1228,799428,960296,0.9082,0.8812,0.021,1449,5
2025-04-27,Custom Fine-tuned,Code Review Assistant,710,333700,300330,0.911,0.9086,0.0236,1260,5
2025-04-27,Custom Fine-tuned,Data Analysis Tool,706,182148,316288,0.9075,0.8772,0.0227,1198,2
2025-04-28,GPT-4,Customer Support Bot,2895,781650,538470,0.9083,0.9025,0.0308,1566,14
2025-04-28,GPT-4,Content Generation,1898,979368,1379846,0.9229,0.8966,0.0257,1791,5
2025-04-28,GPT-4,Code Review Assistant,1423,806841,506588,0.9279,0.9127,0.0205,2025,8
2025-04-28,GPT-4,Data Analysis Tool,1019,293472,415752,0.9248,0.9153,0.0242,1953,3
2025-04-28,Claude-3.5,Customer Support Bot,3047,847066,533225,0.8865,0.878,0.0322,1495,9
2025-04-28,Claude-3.5,Content Generation,2088,1089936,1561824,0.8963,0.8794,0.033,1593,13
2025-04-28,Claude-3.5,Code Review Assistant,1007,479332,345401,0.9173,0.9008,0.0234,1529,7
2025-04-28,Claude-3.5,Data Analysis Tool,842,263546,335958,0.8969,0.8723,0.0334,1405,5
2025-04-28,Gemini-Pro,Customer Support Bot,3255,911400,615195,0.8723,0.8573,0.0375,1400,11
2025-04-28,Gemini-Pro,Content Generation,1549,1225259,551444,0.8782,0.8572,0.0491,1418,9
2025-04-28,Gemini-Pro,Code Review Assistant,1016,269240,369824,0.8722,0.8282,0.0366,1325,7
2025-04-28,Gemini-Pro,Data Analysis Tool,834,232686,286896,0.8847,0.858,0.0492,1362,1
2025-04-28,Custom Fine-tuned,Customer Support Bot,3295,626050,682065,0.9145,0.8985,0.0243,1081,21
2025-04-28,Custom Fine-tuned,Content Generation,1313,544895,1314313,0.9162,0.9069,0.0251,1133,5
2025-04-28,Custom Fine-tuned,Code Review Assistant,984,267648,293232,0.9069,0.8734,0.0279,1194,6
2025-04-28,Custom Fine-tuned,Data Analysis Tool,852,273492,384252,0.9002,0.861,0.0287,1451,4
2025-04-29,GPT-4,Customer Support Bot,2990,615940,699660,0.9226,0.9048,0.0361,1797,11
2025-04-29,GPT-4,Content Generation,1536,764928,1466880,0.9287,0.921,0.0312,1541,6
2025-04-29,GPT-4,Code Review Assistant,1352,492128,369096,0.9203,0.9143,0.0264,2022,5
2025-04-29,GPT-4,Data Analysis Tool,712,212176,284088,0.9057,0.8721,0.0358,1900,3
2025-04-29,Claude-3.5,Customer Support Bot,3574,782706,564692,0.9082,0.8821,0.0368,1525,13
2025-04-29,Claude-3.5,Content Generation,1593,939870,1642383,0.8934,0.8708,0.0273,1342,10
2025-04-29,Claude-3.5,Code Review Assistant,1134,418446,434322,0.8915,0.8779,0.0367,1390,4
2025-04-29,Claude-3.5,Data Analysis Tool,829,246213,390459,0.8631,0.8539,0.0317,1441,6
2025-04-29,Gemini-Pro,Customer Support Bot,3227,987462,474369,0.8839,0.8713,0.0363,1324,12
2025-04-29,Gemini-Pro,Content Generation,2078,1404728,2028128,0.8849,0.8735,0.0323,1459,13
2025-04-29,Gemini-Pro,Code Review Assistant,1194,527748,571926,0.8758,0.8741,0.035,1345,8
2025-04-29,Gemini-Pro,Data Analysis Tool,647,196688,265270,0.8801,0.8396,0.0451,1317,1
2025-04-29,Custom Fine-tuned,Customer Support Bot,2700,567000,658800,0.9062,0.8895,0.0246,1272,17
2025-04-29,Custom Fine-tuned,Content Generation,1777,723239,1636617,0.9016,0.875,0.0318,1221,7
2025-04-29,Custom Fine-tuned,Code Review Assistant,1120,490560,310240,0.9052,0.9053,0.0249,1193,6
2025-04-29,Custom Fine-tuned,Data Analysis Tool,797,227942,298078,0.9026,0.8913,0.0239,659,3
2025-04-30,GPT-4,Customer Support Bot,3717,814023,709947,0.9354,0.91,0.0343,1935,15
2025-04-30,GPT-4,Content Generation,1772,1031304,1532780,0.914,0.8795,0.0372,1775,10
2025-04-30,GPT-4,Code Review Assistant,1334,420210,508254,0.9285,0.8986,0.0339,1633,5
2025-04-30,GPT-4,Data Analysis Tool,838,239668,495258,0.9195,0.9129,0.026,1668,4
2025-04-30,Claude-3.5,Customer Support Bot,3269,856478,820519,0.9067,0.899,0.0313,1676,14
2025-04-30,Claude-3.5,Content Generation,1694,1234926,1399244,0.9001,0.8963,0.0432,1285,5
2025-04-30,Claude-3.5,Code Review Assistant,1192,487528,544744,0.9024,0.8992,0.0329,1500,6
2025-04-30,Claude-3.5,Data Analysis Tool,1095,353685,512460,0.9062,0.8802,0.0384,1478,4
2025-04-30,Gemini-Pro,Customer Support Bot,3298,722262,844288,0.8829,0.8598,0.044,1608,16
2025-04-30,Gemini-Pro,Content Generation,1765,942510,1426120,0.8813,0.8742,0.0356,1747,5
2025-04-30,Gemini-Pro,Code Review Assistant,1232,544544,342496,0.8861,0.8833,0.0476,1395,10
2025-04-30,Gemini-Pro,Data Analysis Tool,873,307296,462690,0.878,0.8519,0.039,1466,5
2025-04-30,Custom Fine-tuned,Customer Support Bot,3311,698621,629090,0.9006,0.8545,0.0231,1352,17
2025-04-30,Custom Fine-tuned,Content Generation,1572,951060,1282752,0.9036,0.8916,0.0246,1369,8
2025-04-30,Custom Fine-tuned,Code Review Assistant,933,347076,331215,0.9219,0.9203,0.0179,1152,4
2025-04-30,Custom Fine-tuned,Data Analysis Tool,707,190183,267246,0.9119,0.8747,0.024,1116,3
2025-05-01,GPT-4,Customer Support Bot,4141,732957,923443,0.9182,0.8967,0.0304,1740,21
2025-05-01,GPT-4,Content Generation,1724,894756,1255072,0.9223,0.8995,0.0325,1928,7
2025-05-01,GPT-4,Code Review Assistant,1337,627053,461265,0.9178,0.8903,0.0306,1627,6
2025-05-01,GPT-4,Data Analysis Tool,973,279251,456337,0.9118,0.8954,0.0333,1788,4
2025-05-01,Claude-3.5,Customer Support Bot,3359,782647,759134,0.896,0.8754,0.043,1719,12
2025-05-01,Claude-3.5,Content Generation,1625,926250,1820000,0.8969,0.8855,0.0369,1581,5
2025-05-01,Claude-3.5,Code Review Assistant,1019,352574,152850,0.9054,0.8919,0.0452,1522,2
2025-05-01,Claude-3.5,Data Analysis Tool,829,210566,436883,0.9081,0.8691,0.0291,1608,6
2025-05-01,Gemini-Pro,Customer Support Bot,4120,889920,1285440,0.8765,0.8525,0.0375,1449,17
2025-05-01,Gemini-Pro,Content Generation,1429,825962,1436145,0.8794,0.876,0.0411,1471,9
2025-05-01,Gemini-Pro,Code Review Assistant,1162,445046,419482,0.8906,0.8761,0.0342,1248,2
2025-05-01,Gemini-Pro,Data Analysis Tool,933,274302,306957,0.8751,0.8669,0.0331,1231,5
2025-05-01,Custom Fine-tuned,Customer Support Bot,3361,830167,682283,0.9072,0.8816,0.0287,1317,18
2025-05-01,Custom Fine-tuned,Content Generation,1522,986256,1133890,0.91,0.8853,0.0234,1131,6
2025-05-01,Custom Fine-tuned,Code Review Assistant,1172,550840,307064,0.9229,0.9015,0.023,1290,4
2025-05-01,Custom Fine-tuned,Data Analysis Tool,802,186866,404208,0.9235,0.895,0.0237,1404,3
2025-05-02,GPT-4,Customer Support Bot,2768,941120,716912,0.9172,0.8927,0.0198,1843,7
2025-05-02,GPT-4,Content Generation,1905,981075,1864995,0.9281,0.8983,0.0343,1801,5
2025-05-02,GPT-4,Code Review Assistant,1187,375092,527028,0.941,0.9248,0.029,2123,6
2025-05-02,GPT-4,Data Analysis Tool,857,319661,324803,0.9274,0.9112,0.0267,1730,5
2025-05-02,Claude-3.5,Customer Support Bot,3243,946956,852909,0.9064,0.8832,0.0316,1423,16
2025-05-02,Claude-3.5,Content Generation,1566,1041390,1273158,0.8828,0.844,0.0307,1424,7
2025-05-02,Claude-3.5,Code Review Assistant,1186,413914,432890,0.8965,0.8767,0.0367,1587,8
2025-05-02,Claude-3.5,Data Analysis Tool,1011,343740,390246,0.9221,0.8813,0.0362,1374,7
2025-05-02,Gemini-Pro,Customer Support Bot,3191,737121,615863,0.8871,0.8522,0.0466,1485,16
2025-05-02,Gemini-Pro,Content Generation,1595,1103740,1201035,0.8843,0.8509,0.0397,1391,7
2025-05-02,Gemini-Pro,Code Review Assistant,1017,361035,506466,0.8898,0.8793,0.0283,1315,2
2025-05-02,Gemini-Pro,Data Analysis Tool,565,165545,196055,0.8806,0.8456,0.0323,1412,2
2025-05-02,Custom Fine-tuned,Customer Support Bot,3451,962829,641886,0.9299,0.8873,0.0166,989,16
2025-05-02,Custom Fine-tuned,Content Generation,1524,888492,867156,0.9195,0.9065,0.0294,1318,6
2025-05-02,Custom Fine-tuned,Code Review Assistant,902,365310,247148,0.8982,0.8736,0.0229,1126,3
2025-05-02,Custom Fine-tuned,Data Analysis Tool,783,224721,364878,0.9001,0.8701,0.0255,1222,2
2025-05-03,GPT-4,Customer Support Bot,2757,697521,678222,0.9293,0.9025,0.0296,1745,17
2025-05-03,GPT-4,Content Generation,1459,770352,682812,0.9215,0.8882,0.0292,1970,8
2025-05-03,GPT-4,Code Review Assistant,964,451152,300768,0.9278,0.9104,0.0222,1835,1
2025-05-03,GPT-4,Data Analysis Tool,811,223836,287905,0.9285,0.8821,0.0289,1726,4
2025-05-03,Claude-3.5,Customer Support Bot,3204,938772,695268,0.9017,0.9004,0.023,1398,13
2025-05-03,Claude-3.5,Content Generation,1306,549826,1035658,0.9082,0.9075,0.0404,1562,4
2025-05-03,Claude-3.5,Code Review Assistant,812,262276,233044,0.8984,0.8783,0.03,1550,3
2025-05-03,Claude-3.5,Data Analysis Tool,823,202458,400801,0.8999,0.8893,0.0333,1632,5
2025-05-03,Gemini-Pro,Customer Support Bot,2672,694720,505008,0.8859,0.8671,0.0417,1674,7
2025-05-03,Gemini-Pro,Content Generation,1272,831888,688152,0.8835,0.8681,0.0372,1289,3
2025-05-03,Gemini-Pro,Code Review Assistant,1034,411532,406362,0.8966,0.8821,0.0414,1316,5
2025-05-03,Gemini-Pro,Data Analysis Tool,664,153384,353912,0.8761,0.8638,0.0414,1244,3
