Date,Model,UseCase,TimeSavedHours,ValueGeneratedUSD,CostAvoidedUSD,RiskIncidents,CSATDeltaPct
2025-05-07,Claude-3.5,Customer Support Bot,124.93,5621.71,12.15,0,0.0313
2025-05-07,Claude-3.5,Data Analysis Tool,65.23,2935.15,3.68,0,0.0137
2025-05-07,Custom Fine-tuned,Code Review Assistant,51.47,2316.04,8.14,0,0.0104
2025-05-07,Custom Fine-tuned,Content Generation,85.63,3853.24,8.56,0,-0.0031
2025-05-07,Custom Fine-tuned,Customer Support Bot,149.17,6712.5,20.61,0,0.0244
2025-05-07,Custom Fine-tuned,Data Analysis Tool,62.92,2831.43,5.18,0,0.0115
2025-05-07,GPT-4,Code Review Assistant,60.22,2709.91,9.46,0,0.0075
2025-05-07,GPT-4,Content Generation,109.46,4925.55,11.93,0,0.0161
2025-05-07,GPT-4,Customer Support Bot,177.43,7984.23,21.1,0,0.0237
2025-05-07,GPT-4,Data Analysis Tool,58.34,2625.44,4.82,0,0.0137
2025-05-07,Gemini-Pro,Code Review Assistant,42.98,1934.2,1.71,1,0.0276
2025-05-07,Gemini-Pro,Content Generation,103.02,4635.98,5.7,0,0.0245
2025-05-07,Gemini-Pro,Customer Support Bot,181.4,8162.96,13.69,0,0.0131
2025-05-07,Gemini-Pro,Data Analysis Tool,51.53,2318.96,2.79,1,0.0238
2025-05-08,Claude-3.5,Code Review Assistant,50.74,2283.41,6.81,0,0.0149
2025-05-08,Claude-3.5,Content Generation,128.67,5790.28,14.54,0,0.0256
2025-05-08,Claude-3.5,Customer Support Bot,168.51,7583.16,19.66,1,0.0233
2025-05-08,Claude-3.5,Data Analysis Tool,62.69,2821.22,4.84,0,0.0203
2025-05-08,Custom Fine-tuned,Code Review Assistant,41.63,1873.14,6.72,0,0.0431
2025-05-08,Custom Fine-tuned,Content Generation,100.96,4543.08,11.35,0,0.0234
2025-05-08,Custom Fine-tuned,Customer Support Bot,137.72,6197.46,18.49,0,0.0291
2025-05-08,Custom Fine-tuned,Data Analysis Tool,55.86,2513.72,5.53,1,-0.004
2025-05-08,GPT-4,Code Review Assistant,49.01,2205.47,7.38,0,0.0149
2025-05-08,GPT-4,Content Generation,100.63,4528.35,8.82,0,0.0345
2025-05-08,GPT-4,Customer Support Bot,208.02,9361.08,19.56,0,0.0157
2025-05-08,GPT-4,Data Analysis Tool,63.02,2835.94,5.5,0,0.0191
2025-05-08,Gemini-Pro,Code Review Assistant,39.12,1760.45,3.11,0,0.0273
2025-05-08,Gemini-Pro,Content Generation,96.75,4353.75,7.38,0,0.0149
2025-05-08,Gemini-Pro,Customer Support Bot,158.04,7111.92,15.39,0,0.0276
2025-05-08,Gemini-Pro,Data Analysis Tool,53.3,2398.71,3.61,0,0.0306
2025-05-09,Claude-3.5,Code Review Assistant,37.2,1673.91,2.95,0,0.0245
2025-05-09,Claude-3.5,Content Generation,87.86,3953.92,7.53,0,0.0101
2025-05-09,Claude-3.5,Customer Support Bot,173.4,7802.86,17.41,0,0.017
2025-05-09,Claude-3.5,Data Analysis Tool,56.76,2554.16,5.14,0,0.0271
2025-05-09,Custom Fine-tuned,Code Review Assistant,38.51,1733.15,6.28,0,0.0202
2025-05-09,Custom Fine-tuned,Content Generation,86.52,3893.34,7.87,0,0.0119
2025-05-09,Custom Fine-tuned,Customer Support Bot,134.59,6056.74,19.09,0,0.033
2025-05-09,Custom Fine-tuned,Data Analysis Tool,46.64,2098.99,5.8,0,0.018
2025-05-09,GPT-4,Code Review Assistant,47.81,2151.39,8.95,0,0.0305
2025-05-09,GPT-4,Content Generation,105.42,4743.99,9.59,0,0.0196
2025-05-09,GPT-4,Customer Support Bot,168.15,7566.77,22.41,0,0.0197
2025-05-09,GPT-4,Data Analysis Tool,61.33,2759.72,5.34,0,0.0162
2025-05-09,Gemini-Pro,Code Review Assistant,43.66,1964.52,2.34,0,0.0412
2025-05-09,Gemini-Pro,Content Generation,95.31,4288.98,5.2,0,0.0044
2025-05-09,Gemini-Pro,Customer Support Bot,164.79,7415.35,13.69,0,0.0232
2025-05-09,Gemini-Pro,Data Analysis Tool,62.45,2810.46,4.85,0,0.02
2025-05-10,Claude-3.5,Code Review Assistant,41.35,1860.8,7.57,0,0.0241
2025-05-10,Claude-3.5,Content Generation,96.86,4358.68,8.08,0,0.0043
2025-05-10,Claude-3.5,Customer Support Bot,139.21,6264.25,10.86,0,0.0274
2025-05-10,Claude-3.5,Data Analysis Tool,40.34,1815.49,2.97,0,0.0095
2025-05-10,Custom Fine-tuned,Code Review Assistant,30.72,1382.22,5.51,0,0.0371
2025-05-10,Custom Fine-tuned,Content Generation,85.64,3853.98,7.71,0,0.0105
2025-05-10,Custom Fine-tuned,Customer Support Bot,125.43,5644.51,18.12,0,0.0203
2025-05-10,Custom Fine-tuned,Data Analysis Tool,43.11,1939.88,3.71,0,0.0199
2025-05-10,GPT-4,Code Review Assistant,44.17,1987.57,6.81,0,0.0304
2025-05-10,GPT-4,Content Generation,102.45,4610.12,11.14,0,0.0359
2025-05-10,GPT-4,Customer Support Bot,156.96,7063.35,17.08,0,0.028
2025-05-10,GPT-4,Data Analysis Tool,50.19,2258.73,3.45,0,0.0239
2025-05-10,Gemini-Pro,Code Review Assistant,38.34,1725.44,3.95,0,0.0313
2025-05-10,Gemini-Pro,Content Generation,89.58,4030.98,5.73,0,0.0335
2025-05-10,Gemini-Pro,Customer Support Bot,133.95,6027.82,10.01,0,0.0248
2025-05-10,Gemini-Pro,Data Analysis Tool,44.31,1994.15,2.7,0,0.0245
2025-05-11,Claude-3.5,Code Review Assistant,39.76,1789.23,4.87,0,0.0201
2025-05-11,Claude-3.5,Content Generation,97.0,4365.22,7.56,0,0.0447
2025-05-11,Claude-3.5,Customer Support Bot,110.36,4966.24,9.87,0,0.0147
2025-05-11,Claude-3.5,Data Analysis Tool,46.27,2082.18,3.89,0,0.0239
2025-05-11,Custom Fine-tuned,Code Review Assistant,42.3,1903.32,8.37,0,0.0356
2025-05-11,Custom Fine-tuned,Content Generation,86.06,3872.76,7.63,0,0.0354
2025-05-11,Custom Fine-tuned,Customer Support Bot,125.12,5630.48,18.04,0,0.0255
2025-05-11,Custom Fine-tuned,Data Analysis Tool,44.43,1999.28,3.91,0,0.021
2025-05-11,GPT-4,Code Review Assistant,38.75,1743.82,4.26,0,0.0241
2025-05-11,GPT-4,Content Generation,84.19,3788.55,8.7,0,0.0168
2025-05-11,GPT-4,Customer Support Bot,147.99,6659.75,21.54,0,0.0106
2025-05-11,GPT-4,Data Analysis Tool,57.22,2574.76,3.87,0,0.0182
2025-05-11,Gemini-Pro,Code Review Assistant,38.9,1750.61,3.16,0,0.0155
2025-05-11,Gemini-Pro,Content Generation,81.06,3647.55,4.0,1,0.0372
2025-05-11,Gemini-Pro,Customer Support Bot,145.49,6546.98,10.71,0,0.0237
2025-05-11,Gemini-Pro,Data Analysis Tool,51.07,2298.26,3.15,0,0.0268
2025-05-12,Claude-3.5,Code Review Assistant,42.64,1919.01,3.3,0,-0.0001
2025-05-12,Claude-3.5,Content Generation,97.85,4403.25,11.02,0,0.0406
2025-05-12,Claude-3.5,Customer Support Bot,189.93,8546.88,21.06,0,0.0241
2025-05-12,Claude-3.5,Data Analysis Tool,50.83,2287.41,4.18,0,0.0236
2025-05-12,Custom Fine-tuned,Code Review Assistant,43.61,1962.28,8.06,0,0.0357
2025-05-12,Custom Fine-tuned,Content Generation,91.06,4097.51,12.5,0,0.0113
2025-05-12,Custom Fine-tuned,Customer Support Bot,164.39,7397.36,24.32,1,0.012
2025-05-12,Custom Fine-tuned,Data Analysis Tool,58.34,2625.52,7.06,0,0.0169
2025-05-12,GPT-4,Code Review Assistant,50.52,2273.29,6.75,0,0.0294
2025-05-12,GPT-4,Content Generation,96.33,4335.01,12.17,0,0.0119
2025-05-12,GPT-4,Customer Support Bot,197.68,8895.68,23.04,1,0.0353
2025-05-12,GPT-4,Data Analysis Tool,64.96,2923.31,6.25,0,0.006
2025-05-12,Gemini-Pro,Code Review Assistant,40.95,1842.9,3.51,0,0.0201
2025-05-12,Gemini-Pro,Content Generation,100.65,4529.4,9.07,0,0.0294
2025-05-12,Gemini-Pro,Customer Support Bot,174.43,7849.46,13.42,1,0.0174
2025-05-12,Gemini-Pro,Data Analysis Tool,58.9,2650.32,3.37,0,0.0315
2025-05-13,Claude-3.5,Code Review Assistant,46.61,2097.52,4.99,0,0.0111
2025-05-13,Claude-3.5,Content Generation,99.98,4499.29,6.51,0,0.0316
2025-05-13,Claude-3.5,Customer Support Bot,132.06,5942.58,13.41,0,0.0118
2025-05-13,Claude-3.5,Data Analysis Tool,61.01,2745.5,4.06,0,0.0193
2025-05-13,Custom Fine-tuned,Code Review Assistant,46.02,2070.76,7.45,0,0.0217
2025-05-13,Custom Fine-tuned,Content Generation,92.64,4168.86,11.49,0,0.0008
2025-05-13,Custom Fine-tuned,Customer Support Bot,123.25,5546.35,13.96,0,0.0363
2025-05-13,Custom Fine-tuned,Data Analysis Tool,53.5,2407.55,6.27,0,0.0249
2025-05-13,GPT-4,Code Review Assistant,57.71,2596.91,6.94,0,0.014
2025-05-13,GPT-4,Content Generation,102.39,4607.61,8.95,0,0.0216
2025-05-13,GPT-4,Customer Support Bot,177.95,8007.77,19.63,0,0.0224
2025-05-13,GPT-4,Data Analysis Tool,66.49,2992.0,6.69,0,0.0058
2025-05-13,Gemini-Pro,Code Review Assistant,48.29,2173.06,7.01,0,0.0201
2025-05-13,Gemini-Pro,Content Generation,117.51,5288.13,6.99,0,0.0264
2025-05-13,Gemini-Pro,Customer Support Bot,149.24,6715.77,10.22,1,0.0153
2025-05-13,Gemini-Pro,Data Analysis Tool,51.6,2322.2,2.99,0,0.0203
2025-05-14,Claude-3.5,Code Review Assistant,52.95,2382.87,7.67,0,0.0067
2025-05-14,Claude-3.5,Content Generation,116.57,5245.62,5.91,0,0.0191
2025-05-14,Claude-3.5,Customer Support Bot,197.75,8898.65,21.79,0,0.0165
2025-05-14,Claude-3.5,Data Analysis Tool,58.34,2625.23,5.82,0,0.0401
2025-05-14,Custom Fine-tuned,Code Review Assistant,47.76,2149.26,10.54,0,0.0168
2025-05-14,Custom Fine-tuned,Content Generation,80.52,3623.22,7.26,0,0.0398
2025-05-14,Custom Fine-tuned,Customer Support Bot,181.25,8156.13,27.57,0,0.0153
2025-05-14,Custom Fine-tuned,Data Analysis Tool,57.55,2589.93,7.0,0,0.0263
2025-05-14,GPT-4,Code Review Assistant,48.05,2162.42,7.57,0,0.0389
2025-05-14,GPT-4,Content Generation,120.39,5417.47,14.67,0,0.0208
2025-05-14,GPT-4,Customer Support Bot,143.94,6477.47,16.8,0,0.0382
2025-05-14,GPT-4,Data Analysis Tool,68.64,3088.98,6.6,0,0.0322
2025-05-14,Gemini-Pro,Code Review Assistant,47.52,2138.46,6.35,0,0.0204
2025-05-14,Gemini-Pro,Content Generation,114.79,5165.67,8.6,0,0.023
2025-05-14,Gemini-Pro,Customer Support Bot,143.32,6449.27,10.55,0,0.0314
2025-05-14,Gemini-Pro,Data Analysis Tool,52.13,2345.74,2.79,0,0.023
2025-05-15,Claude-3.5,Code Review Assistant,49.16,2212.09,5.78,0,0.008
2025-05-15,Claude-3.5,Content Generation,88.71,3991.9,7.53,0,0.0287
2025-05-15,Claude-3.5,Customer Support Bot,160.22,7209.77,16.46,1,0.0209
2025-05-15,Claude-3.5,Data Analysis Tool,60.52,2723.6,4.67,0,0.023
2025-05-15,Custom Fine-tuned,Code Review Assistant,37.19,1673.59,6.12,0,0.0299
2025-05-15,Custom Fine-tuned,Content Generation,101.78,4579.96,13.8,0,0.0081
2025-05-15,Custom Fine-tuned,Customer Support Bot,150.29,6763.06,22.11,0,0.0142
2025-05-15,Custom Fine-tuned,Data Analysis Tool,49.58,2230.95,5.87,0,0.0131
2025-05-15,GPT-4,Code Review Assistant,55.43,2494.15,7.66,0,0.014
2025-05-15,GPT-4,Content Generation,97.67,4395.32,10.35,0,0.0124
2025-05-15,GPT-4,Customer Support Bot,137.66,6194.63,14.44,0,0.0138
2025-05-15,GPT-4,Data Analysis Tool,53.74,2418.32,5.65,0,0.0156
2025-05-15,Gemini-Pro,Code Review Assistant,42.63,1918.26,4.91,0,0.0226
2025-05-15,Gemini-Pro,Content Generation,90.61,4077.23,7.38,0,0.0307
2025-05-15,Gemini-Pro,Customer Support Bot,146.47,6591.15,14.52,0,0.0092
2025-05-15,Gemini-Pro,Data Analysis Tool,53.32,2399.32,1.13,0,0.0102
2025-05-16,Claude-3.5,Code Review Assistant,49.49,2227.24,6.6,0,0.0248
2025-05-16,Claude-3.5,Content Generation,114.55,5154.58,11.98,0,0.026
2025-05-16,Claude-3.5,Customer Support Bot,142.91,6430.94,14.09,0,0.0097
2025-05-16,Claude-3.5,Data Analysis Tool,48.54,2184.52,4.87,0,-0.0049
2025-05-16,Custom Fine-tuned,Code Review Assistant,37.76,1699.02,6.84,0,0.0154
2025-05-16,Custom Fine-tuned,Content Generation,92.18,4148.04,8.99,0,0.0165
2025-05-16,Custom Fine-tuned,Customer Support Bot,146.46,6590.63,19.31,0,0.0305
2025-05-16,Custom Fine-tuned,Data Analysis Tool,46.96,2113.4,4.52,0,0.0115
2025-05-16,GPT-4,Code Review Assistant,53.07,2387.95,8.66,0,0.0009
2025-05-16,GPT-4,Content Generation,118.6,5336.87,13.19,0,0.019
2025-05-16,GPT-4,Customer Support Bot,169.51,7627.9,16.49,0,0.0208
2025-05-16,GPT-4,Data Analysis Tool,54.33,2444.67,4.36,0,0.0231
2025-05-16,Gemini-Pro,Code Review Assistant,35.2,1584.01,3.04,0,0.0193
2025-05-16,Gemini-Pro,Content Generation,109.07,4908.11,5.51,0,0.0324
2025-05-16,Gemini-Pro,Customer Support Bot,159.81,7191.23,13.11,0,0.0268
2025-05-16,Gemini-Pro,Data Analysis Tool,54.34,2445.4,3.05,0,0.012
2025-05-17,Claude-3.5,Code Review Assistant,44.78,2015.15,4.36,0,0.0171
2025-05-17,Claude-3.5,Content Generation,87.24,3925.82,5.79,0,0.0192
2025-05-17,Claude-3.5,Customer Support Bot,145.59,6551.72,15.91,0,0.0225
2025-05-17,Claude-3.5,Data Analysis Tool,45.0,2024.98,2.53,0,0.016
2025-05-17,Custom Fine-tuned,Code Review Assistant,36.67,1650.09,5.52,0,0.025
2025-05-17,Custom Fine-tuned,Content Generation,72.84,3277.92,6.42,0,0.0142
2025-05-17,Custom Fine-tuned,Customer Support Bot,116.18,5228.19,15.64,0,0.016
2025-05-17,Custom Fine-tuned,Data Analysis Tool,50.39,2267.55,5.72,0,0.0166
2025-05-17,GPT-4,Code Review Assistant,41.52,1868.41,4.19,0,0.014
2025-05-17,GPT-4,Content Generation,97.74,4398.3,8.97,0,0.0056
2025-05-17,GPT-4,Customer Support Bot,138.73,6242.65,15.37,0,0.038
2025-05-17,GPT-4,Data Analysis Tool,51.85,2333.07,4.34,0,0.0137
2025-05-17,Gemini-Pro,Code Review Assistant,38.69,1741.04,4.25,0,0.0215
2025-05-17,Gemini-Pro,Content Generation,90.72,4082.62,4.82,0,0.0293
2025-05-17,Gemini-Pro,Customer Support Bot,119.54,5379.33,9.57,0,0.0219
2025-05-17,Gemini-Pro,Data Analysis Tool,44.43,1999.29,2.81,0,0.0135
2025-05-18,Claude-3.5,Code Review Assistant,42.29,1903.08,5.46,0,0.0221
2025-05-18,Claude-3.5,Content Generation,97.66,4394.74,10.65,0,0.0302
2025-05-18,Claude-3.5,Customer Support Bot,127.25,5726.26,9.03,0,0.0372
2025-05-18,Claude-3.5,Data Analysis Tool,49.03,2206.43,4.36,0,0.0073
2025-05-18,Custom Fine-tuned,Code Review Assistant,38.62,1737.85,5.28,0,0.0374
2025-05-18,Custom Fine-tuned,Content Generation,87.45,3935.46,13.46,0,0.0439
2025-05-18,Custom Fine-tuned,Customer Support Bot,151.74,6828.39,19.8,2,0.0215
2025-05-18,Custom Fine-tuned,Data Analysis Tool,39.79,1790.75,4.3,0,0.0195
2025-05-18,GPT-4,Code Review Assistant,40.01,1800.61,4.71,0,0.0287
2025-05-18,GPT-4,Content Generation,103.61,4662.38,13.5,0,0.0134
2025-05-18,GPT-4,Customer Support Bot,131.16,5902.21,18.59,0,0.0126
2025-05-18,GPT-4,Data Analysis Tool,47.29,2128.05,5.28,0,0.0288
2025-05-18,Gemini-Pro,Code Review Assistant,32.75,1473.85,2.99,0,0.0097
2025-05-18,Gemini-Pro,Content Generation,82.72,3722.41,5.09,0,0.0149
2025-05-18,Gemini-Pro,Customer Support Bot,139.09,6259.24,13.15,0,0.0155
2025-05-18,Gemini-Pro,Data Analysis Tool,49.88,2244.51,3.51,0,0.0121
2025-05-19,Claude-3.5,Code Review Assistant,40.37,1816.44,7.37,0,0.024
2025-05-19,Claude-3.5,Content Generation,102.56,4615.02,10.19,0,0.0265
2025-05-19,Claude-3.5,Customer Support Bot,169.91,7645.99,23.22,0,-0.0112
2025-05-19,Claude-3.5,Data Analysis Tool,51.33,2309.82,3.43,0,0.0164
2025-05-19,Custom Fine-tuned,Code Review Assistant,48.18,2168.27,8.86,0,0.0104
2025-05-19,Custom Fine-tuned,Content Generation,104.95,4722.91,9.72,0,0.0176
2025-05-19,Custom Fine-tuned,Customer Support Bot,149.95,6747.55,19.31,0,0.0311
2025-05-19,Custom Fine-tuned,Data Analysis Tool,46.71,2101.74,4.16,0,0.0133
2025-05-19,GPT-4,Code Review Assistant,51.08,2298.51,8.56,0,0.0211
2025-05-19,GPT-4,Content Generation,140.98,6344.09,14.41,0,0.0091
2025-05-19,GPT-4,Customer Support Bot,164.98,7424.26,18.72,1,0.024
2025-05-19,GPT-4,Data Analysis Tool,52.99,2384.47,4.99,1,0.0192
2025-05-19,Gemini-Pro,Code Review Assistant,49.51,2227.87,4.47,0,0.0321
2025-05-19,Gemini-Pro,Content Generation,93.47,4206.09,5.62,0,0.0163
2025-05-19,Gemini-Pro,Customer Support Bot,155.64,7003.68,17.09,0,0.0212
2025-05-19,Gemini-Pro,Data Analysis Tool,55.04,2476.68,3.32,0,0.0162
2025-05-20,Claude-3.5,Code Review Assistant,44.43,1999.25,6.35,0,0.0243
2025-05-20,Claude-3.5,Content Generation,110.7,4981.55,8.77,1,-0.0022
2025-05-20,Claude-3.5,Customer Support Bot,199.57,8980.53,19.82,0,0.0258
2025-05-20,Claude-3.5,Data Analysis Tool,43.65,1964.43,2.07,0,0.0248
2025-05-20,Custom Fine-tuned,Code Review Assistant,42.67,1920.3,6.79,0,0.0264
2025-05-20,Custom Fine-tuned,Content Generation,102.73,4622.63,10.43,0,0.0206
2025-05-20,Custom Fine-tuned,Customer Support Bot,136.49,6142.17,20.65,0,0.0226
2025-05-20,Custom Fine-tuned,Data Analysis Tool,51.37,2311.66,6.22,0,0.0184
2025-05-20,GPT-4,Code Review Assistant,53.94,2427.14,7.87,0,0.0158
2025-05-20,GPT-4,Content Generation,123.3,5548.34,11.07,0,0.028
2025-05-20,GPT-4,Customer Support Bot,207.09,9318.98,18.63,0,0.0045
2025-05-20,GPT-4,Data Analysis Tool,65.14,2931.41,6.12,0,0.0298
2025-05-20,Gemini-Pro,Code Review Assistant,45.61,2052.54,4.18,0,0.0183
2025-05-20,Gemini-Pro,Content Generation,95.01,4275.28,4.26,0,0.0152
2025-05-20,Gemini-Pro,Customer Support Bot,160.01,7200.49,13.44,0,0.0259
2025-05-20,Gemini-Pro,Data Analysis Tool,56.11,2524.88,1.73,0,0.0203
2025-05-21,Claude-3.5,Code Review Assistant,53.55,2409.69,5.15,0,0.0346
2025-05-21,Claude-3.5,Content Generation,119.35,5370.89,11.79,0,0.0311
2025-05-21,Claude-3.5,Customer Support Bot,165.27,7437.19,18.21,0,0.0112
2025-05-21,Claude-3.5,Data Analysis Tool,51.44,2314.61,3.05,0,0.0151
2025-05-21,Custom Fine-tuned,Code Review Assistant,47.56,2140.27,7.48,0,0.0158
2025-05-21,Custom Fine-tuned,Content Generation,90.82,4086.97,11.79,0,-0.0107
2025-05-21,Custom Fine-tuned,Customer Support Bot,146.32,6584.46,17.25,0,0.0164
2025-05-21,Custom Fine-tuned,Data Analysis Tool,46.23,2080.25,5.71,0,0.0378
2025-05-21,GPT-4,Code Review Assistant,48.71,2192.13,5.02,0,0.0095
2025-05-21,GPT-4,Content Generation,124.42,5598.91,7.46,0,0.0332
2025-05-21,GPT-4,Customer Support Bot,152.41,6858.23,17.63,0,0.0388
2025-05-21,GPT-4,Data Analysis Tool,66.89,3009.97,6.61,0,0.0304
2025-05-21,Gemini-Pro,Code Review Assistant,42.87,1929.08,3.16,0,0.0232
2025-05-21,Gemini-Pro,Content Generation,96.8,4355.88,5.42,0,0.0051
2025-05-21,Gemini-Pro,Customer Support Bot,161.06,7247.92,17.97,0,0.0043
2025-05-21,Gemini-Pro,Data Analysis Tool,51.02,2296.02,4.1,0,0.0238
2025-05-22,Claude-3.5,Code Review Assistant,46.45,2090.3,6.11,0,0.0188
2025-05-22,Claude-3.5,Content Generation,119.72,5387.21,12.46,1,0.0105
2025-05-22,Claude-3.5,Customer Support Bot,184.61,8307.53,20.39,0,0.0147
2025-05-22,Claude-3.5,Data Analysis Tool,49.23,2215.27,3.52,0,0.0237
2025-05-22,Custom Fine-tuned,Code Review Assistant,47.8,2151.15,6.58,0,0.0127
2025-05-22,Custom Fine-tuned,Content Generation,106.91,4810.99,11.83,0,0.0034
2025-05-22,Custom Fine-tuned,Customer Support Bot,148.68,6690.6,19.68,0,0.0282
2025-05-22,Custom Fine-tuned,Data Analysis Tool,52.64,2368.98,5.95,0,0.0303
2025-05-22,GPT-4,Code Review Assistant,50.25,2261.05,8.75,0,0.0039
2025-05-22,GPT-4,Content Generation,112.86,5078.57,10.12,0,0.0302
2025-05-22,GPT-4,Customer Support Bot,150.58,6776.21,13.75,0,0.0384
2025-05-22,GPT-4,Data Analysis Tool,58.08,2613.4,5.12,0,0.0196
2025-05-22,Gemini-Pro,Code Review Assistant,43.67,1965.06,5.38,0,0.024
2025-05-22,Gemini-Pro,Content Generation,95.25,4286.1,8.0,0,0.0169
2025-05-22,Gemini-Pro,Customer Support Bot,149.07,6708.17,4.96,0,0.0247
2025-05-22,Gemini-Pro,Data Analysis Tool,49.06,2207.57,2.67,0,0.0166
2025-05-23,Claude-3.5,Code Review Assistant,43.23,1945.31,4.1,0,0.0243
2025-05-23,Claude-3.5,Content Generation,114.65,5159.28,9.24,0,0.0049
2025-05-23,Claude-3.5,Customer Support Bot,189.06,8507.85,13.68,0,0.0109
2025-05-23,Claude-3.5,Data Analysis Tool,52.42,2358.73,5.25,0,0.0233
2025-05-23,Custom Fine-tuned,Code Review Assistant,48.81,2196.25,7.16,0,0.0119
2025-05-23,Custom Fine-tuned,Content Generation,74.22,3339.92,9.09,0,0.0212
2025-05-23,Custom Fine-tuned,Customer Support Bot,146.69,6601.0,18.98,0,0.0381
2025-05-23,Custom Fine-tuned,Data Analysis Tool,59.58,2681.2,8.08,0,0.0044
2025-05-23,GPT-4,Code Review Assistant,51.82,2331.97,8.6,0,0.0184
2025-05-23,GPT-4,Content Generation,109.26,4916.72,12.06,0,0.016
2025-05-23,GPT-4,Customer Support Bot,197.25,8876.08,20.4,0,0.0294
2025-05-23,GPT-4,Data Analysis Tool,58.42,2629.0,5.71,0,0.0309
2025-05-23,Gemini-Pro,Code Review Assistant,46.97,2113.67,4.72,0,0.0273
2025-05-23,Gemini-Pro,Content Generation,112.9,5080.36,8.24,0,0.0112
2025-05-23,Gemini-Pro,Customer Support Bot,175.65,7904.45,10.34,0,0.0053
2025-05-23,Gemini-Pro,Data Analysis Tool,45.45,2045.42,2.69,0,0.0121
2025-05-24,Claude-3.5,Code Review Assistant,38.1,1714.34,3.79,0,0.0185
2025-05-24,Claude-3.5,Content Generation,91.2,4104.12,10.25,0,0.025
2025-05-24,Claude-3.5,Customer Support Bot,163.62,7363.1,22.42,0,0.0248
2025-05-24,Claude-3.5,Data Analysis Tool,45.38,2042.12,3.52,0,0.0243
2025-05-24,Custom Fine-tuned,Code Review Assistant,35.99,1619.72,6.77,0,0.0297
2025-05-24,Custom Fine-tuned,Content Generation,84.08,3783.52,9.77,0,0.0237
2025-05-24,Custom Fine-tuned,Customer Support Bot,123.91,5576.17,18.19,0,0.0138
2025-05-24,Custom Fine-tuned,Data Analysis Tool,46.1,2074.45,4.45,0,0.0212
2025-05-24,GPT-4,Code Review Assistant,46.68,2100.61,5.89,0,0.0303
2025-05-24,GPT-4,Content Generation,106.39,4787.37,7.79,0,0.0337
2025-05-24,GPT-4,Customer Support Bot,116.45,5240.25,14.58,0,0.0239
2025-05-24,GPT-4,Data Analysis Tool,43.4,1953.08,4.79,0,0.0232
2025-05-24,Gemini-Pro,Code Review Assistant,35.69,1605.86,4.05,0,0.0174
2025-05-24,Gemini-Pro,Content Generation,75.8,3411.14,5.57,0,0.0233
2025-05-24,Gemini-Pro,Customer Support Bot,135.01,6075.47,13.69,0,0.0335
2025-05-24,Gemini-Pro,Data Analysis Tool,39.74,1788.33,2.64,0,0.0271
2025-05-25,Claude-3.5,Code Review Assistant,36.49,1641.98,5.5,0,0.0317
2025-05-25,Claude-3.5,Content Generation,105.46,4745.77,8.52,1,0.0061
2025-05-25,Claude-3.5,Customer Support Bot,121.02,5445.91,12.4,0,0.0238
2025-05-25,Claude-3.5,Data Analysis Tool,51.93,2336.63,4.84,0,0.022
2025-05-25,Custom Fine-tuned,Code Review Assistant,34.19,1538.76,5.57,0,0.0162
2025-05-25,Custom Fine-tuned,Content Generation,89.35,4020.59,9.26,0,0.0252
2025-05-25,Custom Fine-tuned,Customer Support Bot,136.9,6160.69,25.98,0,0.0121
2025-05-25,Custom Fine-tuned,Data Analysis Tool,38.57,1735.79,3.49,0,0.0073
2025-05-25,GPT-4,Code Review Assistant,36.37,1636.51,6.16,0,0.0325
2025-05-25,GPT-4,Content Generation,109.54,4929.49,10.77,0,0.0164
2025-05-25,GPT-4,Customer Support Bot,137.62,6193.08,14.44,0,0.0232
2025-05-25,GPT-4,Data Analysis Tool,51.15,2301.97,5.12,0,0.0152
2025-05-25,Gemini-Pro,Code Review Assistant,26.63,1198.39,2.38,0,0.0126
2025-05-25,Gemini-Pro,Content Generation,92.38,4157.01,9.2,0,0.0264
2025-05-25,Gemini-Pro,Customer Support Bot,145.31,6538.97,13.96,0,0.0189
2025-05-25,Gemini-Pro,Data Analysis Tool,48.16,2167.09,1.54,0,0.018
2025-05-26,Claude-3.5,Code Review Assistant,43.68,1965.38,6.6,0,0.0062
2025-05-26,Claude-3.5,Content Generation,104.06,4682.89,7.75,0,0.0176
2025-05-26,Claude-3.5,Customer Support Bot,158.71,7142.16,16.17,0,0.0136
2025-05-26,Claude-3.5,Data Analysis Tool,64.36,2896.35,3.47,0,0.0432
2025-05-26,Custom Fine-tuned,Code Review Assistant,44.52,2003.48,6.47,0,0.0129
2025-05-26,Custom Fine-tuned,Content Generation,96.64,4348.68,10.33,0,0.0357
2025-05-26,Custom Fine-tuned,Customer Support Bot,159.22,7165.05,23.31,0,0.022
2025-05-26,Custom Fine-tuned,Data Analysis Tool,47.75,2148.77,4.84,0,0.0097
2025-05-26,GPT-4,Code Review Assistant,50.78,2285.02,6.99,0,0.029
2025-05-26,GPT-4,Content Generation,112.36,5056.31,10.03,1,0.0368
2025-05-26,GPT-4,Customer Support Bot,175.66,7904.59,21.94,0,0.0117
2025-05-26,GPT-4,Data Analysis Tool,50.24,2260.62,4.69,0,0.0329
2025-05-26,Gemini-Pro,Code Review Assistant,31.48,1416.4,3.1,0,0.011
2025-05-26,Gemini-Pro,Content Generation,108.96,4903.31,4.63,1,0.0058
2025-05-26,Gemini-Pro,Customer Support Bot,138.74,6243.22,12.75,2,0.0215
